x,numerical_real,numerical_imag,exact,error_abs
-4.1224234853216739e+00,1.5326046906948636e-04,9.4506730630698364e-11,1.5326069960189717e-04,2.4915199090252093e-10
-4.1124297314178637e+00,1.5969846514492513e-04,7.8843570693341641e-11,1.5969870377723853e-04,2.5131989503047578e-10
-4.1024359775140535e+00,1.6639028353871978e-04,6.2830757161332811e-11,1.6639052933296704e-04,2.5369768629552282e-10
-4.0924422236102433e+00,1.7334519548261806e-04,4.6531900918132460e-11,1.7334544746873859e-04,2.5624641020240050e-10
-4.0824484697064332e+00,1.8057277973933483e-04,3.0012118878557656e-11,1.8057303691859745e-04,2.5892450714078771e-10
-4.0724547158026230e+00,1.8808293155042516e-04,1.3337694108341534e-11,1.8808319289924917e-04,2.6168894110408494e-10
-4.0624609618988137e+00,1.9588587179645119e-04,-3.4247580493100907e-12,1.9588613627057980e-04,2.6449630180637440e-10
-4.0524672079950035e+00,2.0399215637311618e-04,-2.0208191206288941e-11,2.0399242291166056e-04,2.6730351032727506e-10
-4.0424734540911933e+00,2.1241268578542629e-04,-3.6944732554933290e-11,2.1241295331546063e-04,2.7006894034208485e-10
-4.0324797001873831e+00,2.2115871496467630e-04,-5.3567222956885183e-11,2.2115898240548912e-04,2.7275270069868808e-10
-4.0224859462835729e+00,2.3024186330978131e-04,-7.0007912109163991e-11,2.3024212957753134e-04,2.7531731232746249e-10
-4.0124921923797627e+00,2.3967412495770905e-04,-8.6200060429159325e-11,2.3967438896963978e-04,2.7772783436922355e-10
-4.0024984384759525e+00,2.4946787928477554e-04,-1.0207738320111787e-10,2.4946813996349379e-04,2.7995211431434928e-10
-3.9925046845721424e+00,2.5963590164198674e-04,-1.1757505778302096e-10,2.5963615792021097e-04,2.8196173929484618e-10
-3.9825109306683322e+00,2.7019137432891203e-04,-1.3262982118139198e-10,2.7019162515365007e-04,2.8373177241897042e-10
-3.9725171767645220e+00,2.8114789780705319e-04,-1.4717967387097974e-10,2.8114814214420157e-04,2.8524112340753343e-10
-3.9625234228607122e+00,2.9251950215739047e-04,-1.6116473727670420e-10,2.9251973899601248e-04,2.8647269576237091e-10
-3.9525296689569021e+00,3.0432065878450184e-04,-1.7452714018315009e-10,3.0432088714053824e-04,2.8741294684987232e-10
-3.9425359150530919e+00,3.1656629236864243e-04,-1.8721140162056412e-10,3.1656651128925296e-04,2.8805267333209708e-10
-3.9325421611492817e+00,3.2927179307110896e-04,-1.9916516209823399e-10,3.2927200163829467e-04,2.8838694968630130e-10
-3.9225484072454715e+00,3.4245302899298927e-04,-2.1033896182415766e-10,3.4245322632774571e-04,2.8841547282126394e-10
-3.9125546533416613e+00,3.5612635889221967e-04,-2.2068596514150879e-10,3.5612654415818093e-04,2.8814192963429788e-10
-3.9025608994378516e+00,3.7030864515994979e-04,-2.3016315052861239e-10,3.7030881756703688e-04,2.8757482424459908e-10
-3.8925671455340414e+00,3.8501726705954465e-04,-2.3873035885239651e-10,3.8501742586727236e-04,2.8672648747249632e-10
-3.8825733916302312e+00,4.0027013423047259e-04,-2.4635096125725934e-10,4.0027027875070290e-04,2.8561318786288164e-10
-3.8725796377264210e+00,4.1608570045844966e-04,-2.5299256416075550e-10,4.1608583005829690e-04,2.8425579664251356e-10
-3.8625858838226108e+00,4.3248297771452413e-04,-2.5862666653051316e-10,4.3248309181962650e-04,2.8267954830248312e-10
-3.8525921299188006e+00,4.4948155046703892e-04,-2.6322845363509944e-10,4.4948164856355302e-04,2.8091305573141287e-10
-3.8425983760149904e+00,4.6710159026488237e-04,-2.6677751285462351e-10,4.6710167190212214e-04,2.7898903254941811e-10
-3.8326046221111807e+00,4.8536387059717665e-04,-2.6925716255959183e-10,4.8536393538952576e-04,2.7694307735177118e-10
-3.8226108682073705e+00,5.0428978202955038e-04,-2.7065502063942232e-10,5.0428982965786899e-04,2.7481374952981003e-10
-3.8126171143035603e+00,5.2390134761815259e-04,-2.7096338471859372e-10,5.2390137783133134e-04,2.7264260860723438e-10
-3.8026233603997501e+00,5.4422123860360368e-04,-2.7017885210990286e-10,5.4422125122021413e-04,2.7047327222223828e-10
-3.7926296064959399e+00,5.6527279038699188e-04,-2.6830218723009145e-10,5.6527278529617891e-04,2.6835047987502276e-10
-3.7826358525921298e+00,5.8708001878729162e-04,-2.6533888298617848e-10,5.8707999594987130e-04,2.6631986518349894e-10
-3.7726420986883200e+00,6.0966763658310539e-04,-2.6129805663752028e-10,6.0966759603193999e-04,2.6442592803606710e-10
-3.7626483447845098e+00,6.3306107033814696e-04,-2.5619341156445270e-10,6.3306101217832581e-04,2.6271206467239694e-10
-3.7526545908806996e+00,6.5728647751196235e-04,-2.5004285947804409e-10,6.5728640192049231e-04,2.6121926023726023e-10
-3.7426608369768894e+00,6.8237076385538917e-04,-2.4286899807891490e-10,6.8237067108113528e-04,2.5998540807382291e-10
-3.7326670830730793e+00,7.0834160109305166e-04,-2.3469834617971010e-10,7.0834149145568011e-04,2.5904375487764127e-10
-3.7226733291692691e+00,7.3522744489038525e-04,-2.2556133581752829e-10,7.3522731877973012e-04,2.5842177452962733e-10
-3.7126795752654589e+00,7.6305755310760197e-04,-2.1549292270040248e-10,7.6305741098238054e-04,2.5814100468223529e-10
-3.7026858213616491e+00,7.9186200433928073e-04,-2.0453088169240709e-10,7.9186184672516333e-04,2.5821520398354393e-10
-3.6926920674578390e+00,8.2167171673862857e-04,-1.9271786471069651e-10,8.2167154422612331e-04,2.5865177333410496e-10
-3.6826983135540288e+00,8.5251846712579131e-04,-1.8009963121269189e-10,8.5251828036833328e-04,2.5944985120447038e-10
-3.6727045596502186e+00,8.8443491038040281e-04,-1.6672579639044789e-10,8.8443471009192691e-04,2.6060116032710687e-10
-3.6627108057464084e+00,9.1745459911640140e-04,-1.5264890717290366e-10,9.1745438606847824e-04,2.6208988233927205e-10
-3.6527170518425982e+00,9.5161200363706462e-04,-1.3792469458749103e-10,9.5161177865632214e-04,2.6389307657247702e-10
-3.6427232979387885e+00,9.8694253217013368e-04,-1.2261102747793302e-10,9.8694229613514265e-04,2.6598116672139668e-10
-3.6327295440349783e+00,1.0234825513809934e-03,-1.0676869417335262e-10,1.0234823052179341e-03,2.6832034182647060e-10
-3.6227357901311681e+00,1.0612694071584412e-03,-9.0461211113036788e-11,1.0612691518381001e-03,2.7087212345579718e-10
-3.6127420362273579e+00,1.1003414456753938e-03,-7.3753444324031747e-11,1.1003411822092626e-03,2.7359454103958937e-10
-3.6027482823235477e+00,1.1407380347188830e-03,-5.6712762144892764e-11,1.1407377641549979e-03,2.7644376156766549e-10
-3.5927545284197375e+00,1.1824995852862407e-03,-3.9407462969903717e-11,1.1824993087054642e-03,2.7937407552055344e-10
-3.5827607745159273e+00,1.2256675734465628e-03,-2.1907175102838308e-11,1.2256672919575629e-03,2.8234018729844745e-10
-3.5727670206121176e+00,1.2702845624599174e-03,-4.2820888707714028e-12,1.2702842771949671e-03,2.8529708756631878e-10
-3.5627732667083074e+00,1.3163942251538032e-03,1.3396282997832354e-11,1.3163939372640545e-03,2.8820126268573331e-10
-3.5527795128044972e+00,1.3640413665501944e-03,3.1056101456759452e-11,1.3640410772013979e-03,2.9101066550915425e-10
-3.5427857589006870e+00,1.4132719467405180e-03,4.8625837324777280e-11,1.4132716571082162e-03,2.9368578845372585e-10
-3.5327920049968768e+00,1.4641331040015707e-03,6.6034022786496185e-11,1.4641328152667544e-03,2.9618961201161976e-10
-3.5227982510930667e+00,1.5166731781488022e-03,8.3209954090902524e-11,1.5166728914932687e-03,2.9848834374660960e-10
-3.5128044971892569e+00,1.5709417341207943e-03,1.0008404752203694e-10,1.5709414507219046e-03,3.0055240344859885e-10
-3.5028107432854467e+00,1.6269895857874922e-03,1.1658744821885052e-10,1.6269893068134162e-03,3.0235602885884900e-10
-3.4928169893816365e+00,1.6848688199769355e-03,1.3265240327627742e-10,1.6848685465822152e-03,3.0387716789639424e-10
-3.4828232354778264e+00,1.7446328207141794e-03,1.4821322031548061e-10,1.7446325540349914e-03,3.0509825961929515e-10
-3.4728294815740162e+00,1.8063362936641947e-03,1.6320586310354657e-10,1.8063360348135982e-03,3.0600618472327456e-10
-3.4628357276702060e+00,1.8700352907710747e-03,1.7756824602279536e-10,1.8700350408346125e-03,3.0659210216262646e-10
-3.4528419737663958e+00,1.9357872350866656e-03,1.9124158436327129e-10,1.9357869951174909e-03,3.0685264935300946e-10
-3.4428482198625860e+00,2.0036509457788589e-03,2.0416840895882971e-10,2.0036507167928764e-03,3.0678872112106369e-10
-3.4328544659587759e+00,2.0736866633101533e-03,2.1629484396037610e-10,2.0736864462821444e-03,3.0640596623971383e-10
-3.4228607120549657e+00,2.1459560747794796e-03,2.2756927164089072e-10,2.1459558706388680e-03,3.0571418461078459e-10
-3.4128669581511555e+00,2.2205223394154393e-03,2.3794367653507190e-10,2.2205221490424103e-03,3.0472788412507305e-10
-3.4028732042473453e+00,2.2974501142117168e-03,2.4737399010720668e-10,2.2974499384334737e-03,3.0346644250266607e-10
-3.3928794503435351e+00,2.3768055796937518e-03,2.5581953807911340e-10,2.3768054192808375e-03,3.0195353803785395e-10
-3.3828856964397254e+00,2.4586564658058098e-03,2.6324367479683281e-10,2.4586563214682253e-03,3.0021753878901702e-10
-3.3728919425359152e+00,2.5430720779056658e-03,2.6961335638023276e-10,2.5430719502896508e-03,2.9829047791942433e-10
-3.3628981886321050e+00,2.6301233228552550e-03,2.7489987288473530e-10,2.6301232125410970e-03,2.9620795661715893e-10
-3.3529044347282948e+00,2.7198827351976184e-03,2.7907901510582089e-10,2.7198826426960369e-03,2.9400959040308075e-10
-3.3429106808244846e+00,2.8124245034012660e-03,2.8213082987459809e-10,2.8124244291516591e-03,2.9173756921258584e-10
-3.3329169269206744e+00,2.9078244961638893e-03,2.8404022412104393e-10,2.9078244405322329e-03,2.8943691905576978e-10
-3.3229231730168642e+00,3.0061602887594091e-03,2.8479681053782471e-10,3.0061602520355573e-03,2.8715477461695821e-10
-3.3129294191130545e+00,3.1075111894113671e-03,2.8439408326138421e-10,3.1075111718078664e-03,2.8493837549647308e-10
-3.3029356652092443e+00,3.2119582656808740e-03,2.8283095033750441e-10,3.2119582673321651e-03,2.8283577077706562e-10
-3.2929419113054341e+00,3.3195843708527456e-03,2.8011086912428304e-10,3.3195843918142347e-03,2.8089407794569258e-10
-3.2829481574016239e+00,3.4304741703026528e-03,2.7624187209614529e-10,3.4304742105503139e-03,2.7915846059852790e-10
-3.2729544034978137e+00,3.5447141678290363e-03,2.7123754918522217e-10,3.5447142272596647e-03,2.7767212261678966e-10
-3.2629606495940036e+00,3.6623927319341556e-03,2.6511584285326614e-10,3.6623928103648572e-03,2.7647384159410879e-10
-3.2529668956901938e+00,3.7836001220331954e-03,2.5789941915984466e-10,3.7836002192019676e-03,2.7559731618096415e-10
-3.2429731417863836e+00,3.9084285145756853e-03,2.4961522692573679e-10,3.9084286301424940e-03,2.7506989801230725e-10
-3.2329793878825734e+00,4.0369720290600025e-03,2.4029490214034360e-10,4.0369721626080032e-03,2.7491218326545623e-10
-3.2229856339787633e+00,4.1693267539214089e-03,2.2997404523251996e-10,4.1693269049582421e-03,2.7513666870827408e-10
-3.2129918800749531e+00,4.3055907722728791e-03,2.1869271259362943e-10,4.3055909402327126e-03,2.7574808834295703e-10
-3.2029981261711429e+00,4.4458641874800982e-03,2.0649525785034623e-10,4.4458643717252191e-03,2.7674276158320535e-10
-3.1930043722673331e+00,4.5902491485475174e-03,1.9342953107293059e-10,4.5902493483703337e-03,2.7810814694477254e-10
-3.1830106183635229e+00,4.7388498752940307e-03,1.7954661672356376e-10,4.7388500899202476e-03,2.7982387422948944e-10
-3.1730168644597128e+00,4.8917726832984629e-03,1.6490081424912900e-10,4.8917729118896740e-03,2.8186205902144401e-10
-3.1630231105559026e+00,5.0491260085891131e-03,1.4955012976689691e-10,5.0491262502463099e-03,2.8418909568509314e-10
-3.1530293566520924e+00,5.2110204320562009e-03,1.3355557469413998e-10,5.2110206858234000e-03,2.8676625127130161e-10
-3.1430356027482822e+00,5.3775687035629693e-03,1.1698090217858448e-10,5.3775689684306934e-03,2.8955041486499294e-10
-3.1330418488444720e+00,5.5488857657306047e-03,9.9892629107714570e-11,5.5488860406393255e-03,2.9249502921440213e-10
-3.1230480949406623e+00,5.7250887773713736e-03,8.2358828849653232e-11,5.7250890612157469e-03,2.9555135759032143e-10
-3.1130543410368521e+00,5.9062971365455028e-03,6.4450355534255432e-11,5.9062974281792668e-03,2.9867055536304363e-10
-3.1030605871330419e+00,6.0926325032171153e-03,4.6238933688880213e-11,6.0926328014569838e-03,3.0180301222901032e-10
-3.0930668332292317e+00,6.2842188214788201e-03,2.7798237453233177e-11,6.2842191251098198e-03,3.0490084613543918e-10
-3.0830730793254215e+00,6.4811823413221375e-03,9.2034628616094460e-12,6.4811826491023095e-03,3.0791774552650143e-10
-3.0730793254216113e+00,6.6836516399240336e-03,-9.4694444343138007e-12,6.6836519505886543e-03,3.1080890748607372e-10
-3.0630855715178016e+00,6.8917576424195352e-03,-2.8144703473169386e-11,6.8917579546867776e-03,3.1353302065057436e-10
-3.0530918176139914e+00,7.1056336421355558e-03,-4.6745474678588916e-11,7.1056339547118062e-03,3.1605229276632386e-10
-3.0430980637101812e+00,7.3254153202540230e-03,-6.5195470224689578e-11,7.3254156318396085e-03,3.1833320028391626e-10
-3.0331043098063710e+00,7.5512407648766176e-03,-8.3418569361143335e-11,7.5512410741708988e-03,3.2034607859603032e-10
-3.0231105559025608e+00,7.7832504894577801e-03,-1.0133880106594217e-10,7.7832507951654806e-03,3.2206637628038758e-10
-3.0131168019987506e+00,8.0215874505805002e-03,-1.1888115795596899e-10,8.0215877514161534e-03,3.2347305914320152e-10
-3.0031230480949405e+00,8.2663970650372811e-03,-1.3597206780652238e-10,8.2663973597309082e-03,3.2455005330512354e-10
-2.9931292941911307e+00,8.5178272261886758e-03,-1.5253968053963174e-10,8.5178275134918952e-03,3.2528678734648948e-10
-2.9831355402873205e+00,8.7760283195683284e-03,-1.6851411455479082e-10,8.7760285982591002e-03,3.2567706876272917e-10
-2.9731417863835103e+00,9.0411532376977466e-03,-1.8382756167972802e-10,9.0411535065859829e-03,3.2571990431882103e-10
-2.9631480324797002e+00,9.3133573940814510e-03,-1.9841483534302484e-10,9.3133576520143934e-03,3.2541949794328044e-10
-2.9531542785758900e+00,9.5927987363483725e-03,-2.1221309171731706e-10,9.5927989822150814e-03,3.2478428973639095e-10
-2.9431605246720798e+00,9.8796377585044400e-03,-2.2516335128862364e-10,9.8796379912402896e-03,3.2382790258751521e-10
-2.9331667707682700e+00,1.0174037512262302e-02,-2.3721003004732732e-10,1.0174037730853937e-02,3.2256921888876825e-10
-2.9231730168644598e+00,1.0476163617414909e-02,-2.4830094729443031e-10,1.0476163820905113e-02,3.2103212221180595e-10
-2.9131792629606497e+00,1.0786184271218252e-02,-2.5838826499431644e-10,1.0786184458709771e-02,3.1924530556147736e-10
-2.9031855090568395e+00,1.1104270256745263e-02,-2.6742803978241358e-10,1.1104270427405437e-02,3.1724225960379328e-10
-2.8931917551530293e+00,1.1430594950179378e-02,-2.7537961451093440e-10,1.1430595103243419e-02,3.1505956994782661e-10
-2.8831980012492191e+00,1.1765334327008395e-02,-2.8220740241197140e-10,1.1765334461782500e-02,3.1273803314225267e-10
-2.8732042473454089e+00,1.2108666967083436e-02,-2.8788119067410523e-10,1.2108667082948060e-02,3.1032272058522588e-10
-2.8632104934415992e+00,1.2460774058506983e-02,-2.9237423636654936e-10,1.2460774154920223e-02,3.0786069412031839e-10
-2.8532167395377890e+00,1.2821839400314821e-02,-2.9566586180231058e-10,1.2821839476814334e-02,3.0540215679278942e-10
-2.8432229856339788e+00,1.3192049403910956e-02,-2.9773943662110558e-10,1.3192049460116810e-02,3.0299813558269177e-10
-2.8332292317301686e+00,1.3571593093222957e-02,-2.9858347218303383e-10,1.3571593128839481e-02,3.0070022716253294e-10
-2.8232354778263584e+00,1.3960662103538808e-02,-2.9819132341298016e-10,1.3960662118355121e-02,2.9855918758743289e-10
-2.8132417239225482e+00,1.4359450678984894e-02,-2.9656217022042131e-10,1.4359450672876714e-02,2.9662506749759558e-10
-2.8032479700187385e+00,1.4768155668612275e-02,-2.9369992744256168e-10,1.4768155641543070e-02,2.9494472230053115e-10
-2.7932542161149283e+00,1.5186976521051840e-02,-2.8961373663843881e-10,1.5186976473073268e-02,2.9356099854916680e-10
-2.7832604622111181e+00,1.5616115277699712e-02,-2.8431774729692494e-10,1.5616115208952045e-02,2.9251123599718089e-10
-2.7732667083073079e+00,1.6055776564396312e-02,-2.7783082345161914e-10,1.6055776475108804e-02,2.9182567661951710e-10
-2.7632729544034977e+00,1.6506167581563220e-02,-2.7017640945661836e-10,1.6506167472052292e-02,2.9152690373439659e-10
-2.7532792004996876e+00,1.6967498092754316e-02,-2.6138323276636566e-10,1.6967497963423530e-02,2.9162929635399356e-10
-2.7432854465958774e+00,1.7439980411590658e-02,-2.5148497086874277e-10,1.7439980262929165e-02,2.9213854594302386e-10
-2.7332916926920676e+00,1.7923829387036818e-02,-2.4051961724363968e-10,1.7923829219618034e-02,2.9305073863374912e-10
-2.7232979387882574e+00,1.8419262386984565e-02,-2.2853071952183557e-10,1.8419262201463438e-02,2.9435417110381037e-10
-2.7133041848844472e+00,1.8926499280101920e-02,-2.1556509442050009e-10,1.8926499077213780e-02,2.9602686941120951e-10
-2.7033104309806371e+00,1.9445762415918468e-02,-2.0167430312550971e-10,1.9445762196474894e-02,2.9804027730606506e-10
-2.6933166770768269e+00,1.9977276603101321e-02,-1.8691362129938383e-10,1.9977276367986997e-02,3.0035886386708443e-10
-2.6833229231730167e+00,2.0521269085890245e-02,-1.7134365844564958e-10,2.0521268836059842e-02,3.0294203983476352e-10
-2.6733291692692069e+00,2.1077969518655461e-02,-1.5502769077149758e-10,2.1077969255129895e-02,3.0574386145330691e-10
-2.6633354153653968e+00,2.1647609938541285e-02,-1.3803247217100689e-10,2.1647609662403689e-02,3.0871497369369864e-10
-2.6533416614615866e+00,2.2230424736160184e-02,-1.2042874336648524e-10,2.2230424448551549e-02,3.1180411968822870e-10
-2.6433479075577764e+00,2.2826650624302364e-02,-1.0228836397688235e-10,2.2826650326417126e-02,3.1495797181926074e-10
-2.6333541536539662e+00,2.3436526604628014e-02,-8.3686585872905228e-11,2.3436526297707681e-02,3.1812503108323634e-10
-2.6233603997501560e+00,2.4060293932302204e-02,-6.4701678476747349e-11,2.4060293617631175e-02,3.2125404833950818e-10
-2.6133666458463458e+00,2.4698196078546529e-02,-4.5412638927100346e-11,2.4698195757446501e-02,3.2429544567257620e-10
-2.6033728919425361e+00,2.5350478691069447e-02,-2.5900890807117882e-11,2.5350478364893930e-02,3.2720226792234202e-10
-2.5933791380387259e+00,2.6017389552344748e-02,-6.2492918825873822e-12,2.6017389222473382e-02,3.2993055629298872e-10
-2.5833853841349157e+00,2.6699178535705841e-02,1.3460088512523560e-11,2.6699178203538482e-02,3.3243996263969290e-10
-2.5733916302311055e+00,2.7396097559226340e-02,3.3143651018141540e-11,2.7396097226175947e-02,3.3469548213324562e-10
-2.5633978763272953e+00,2.8108400537352252e-02,5.2717574663269096e-11,2.8108400204839529e-02,3.3666578845335113e-10
-2.5534041224234851e+00,2.8836343330261704e-02,7.2097881918115059e-11,2.8836342999709299e-02,3.3832380489296342e-10
-2.5434103685196754e+00,2.9580183690921604e-02,9.1201989970562947e-11,2.9580183363747483e-02,3.3964791845506396e-10
-2.5334166146158652e+00,3.0340181209811169e-02,1.0994787198737033e-10,3.0340180887423386e-02,3.4062063541406717e-10
-2.5234228607120550e+00,3.1116597257289675e-02,1.2825546440858870e-10,3.1116596941080075e-02,3.4123009156698578e-10
-2.5134291068082448e+00,3.1909694923579805e-02,1.4604681613378245e-10,3.1909694614917480e-02,3.4147050135337089e-10
-2.5034353529044346e+00,3.2719738956341560e-02,1.6324556290081560e-10,3.2719738656566938e-02,3.4134137996683412e-10
-2.4934415990006245e+00,3.3546995695813923e-02,1.7977756956721880e-10,3.3546995406233196e-02,3.4084743248493927e-10
-2.4834478450968147e+00,3.4391733007502152e-02,1.9557119118607247e-10,3.4391732729381522e-02,3.3999878828995210e-10
-2.4734540911930045e+00,3.5254220212388485e-02,2.1055812302051002e-10,3.5254219946948488e-02,3.3881132632169803e-10
-2.4634603372891943e+00,3.6134728014645033e-02,2.2467307875251308e-10,3.6134727763055659e-02,3.3730580426935615e-10
-2.4534665833853841e+00,3.7033528426833412e-02,2.3785532137637899e-10,3.7033528190207908e-02,3.3550973608712581e-10
-2.4434728294815740e+00,3.7950894692568779e-02,2.5004676194179121e-10,3.7950894471958069e-02,3.3345534729098465e-10
-2.4334790755777638e+00,3.8887101206632906e-02,2.6119331524021572e-10,3.8887101003021819e-02,3.3117883748884240e-10
-2.4234853216739536e+00,3.9842423432525559e-02,2.7124448867543727e-10,3.9842423246827796e-02,3.2872059825464696e-10
-2.4134915677701438e+00,4.0817137817435324e-02,2.8015498948485984e-10,4.0817137650489478e-02,3.2612533425360882e-10
-2.4034978138663337e+00,4.1811521704620762e-02,2.8788472040269797e-10,4.1811521557186711e-02,3.2344151195978586e-10
-2.3935040599625235e+00,4.2825853243191409e-02,2.9439797648300736e-10,4.2825853115946312e-02,3.2072025679112505e-10
-2.3835103060587133e+00,4.3860411295278942e-02,2.9966493869659772e-10,4.3860411188813148e-02,3.1801578716392024e-10
-2.3735165521549031e+00,4.4915475340589386e-02,3.0365933031961667e-10,4.4915475255404153e-02,3.1538153553925741e-10
-2.3635227982510929e+00,4.5991325378334690e-02,3.0636183173671228e-10,4.5991325314839661e-02,3.1287248298957111e-10
-2.3535290443472832e+00,4.7088241826538049e-02,3.0775763361357011e-10,4.7088241785048432e-02,3.1054170314291665e-10
-2.3435352904434730e+00,4.8206505418708197e-02,3.0783773880688203e-10,4.8206505399443995e-02,3.0843991779146222e-10
-2.3335415365396628e+00,4.9346397097887879e-02,3.0659959120160618e-10,4.9346397100971981e-02,3.0661510238850936e-10
-2.3235477826358526e+00,5.0508197908073850e-02,3.0404575298431658e-10,5.0508197933530265e-02,3.0510956877804454e-10
-2.3135540287320424e+00,5.1692188883011289e-02,3.0018454562352748e-10,5.1692188930765076e-02,3.0395918411435617e-10
-2.3035602748282322e+00,5.2898650932370700e-02,2.9502955981031143e-10,5.2898651002248574e-02,3.0319194989540711e-10
-2.2935665209244220e+00,5.4127864725315056e-02,2.8860099293009922e-10,5.4127864817045297e-02,3.0282828520174407e-10
-2.2835727670206123e+00,5.5380110571462679e-02,2.8092382153149797e-10,5.5380110684676603e-02,3.0287883083799946e-10
-2.2735790131168021e+00,5.6655668299261046e-02,2.7202991335212312e-10,5.6655668433495010e-02,3.0334638766446060e-10
-2.2635852592129919e+00,5.7954817131785623e-02,2.6195667510164888e-10,5.7954817286481282e-02,3.0422367850386846e-10
-2.2535915053091817e+00,5.9277835559973499e-02,2.5074604892427743e-10,5.9277835734480595e-02,3.0549354772380951e-10
-2.2435977514053715e+00,6.0625001213315620e-02,2.3844554629393055e-10,6.0625001406895300e-02,3.0713086963191580e-10
-2.2336039975015614e+00,6.1996590728026831e-02,2.2510775361805901e-10,6.1996590939854268e-02,3.0910251379059125e-10
-2.2236102435977516e+00,6.3392879612713199e-02,2.1078940502794463e-10,6.3392879841881258e-02,3.1136822699228600e-10
-2.2136164896939414e+00,6.4814142111563541e-02,1.9555239198776331e-10,6.4814142357087032e-02,3.1388297558778071e-10
-2.2036227357901312e+00,6.6260651065092116e-02,1.7946271552160553e-10,6.6260651325911274e-02,3.1659674573469525e-10
-2.1936289818863210e+00,6.7732677768460425e-02,1.6258994324502840e-10,6.7732678043444863e-02,3.1945567890622806e-10
-2.1836352279825109e+00,6.9230491827408383e-02,1.4500673578554668e-10,6.9230492115362877e-02,3.2240462744478996e-10
-2.1736414740787007e+00,7.0754361011833300e-02,1.2678913995090024e-10,7.0754361311502811e-02,3.2538792554241103e-10
-2.1636477201748905e+00,7.2304551107049767e-02,1.0801593820775057e-10,7.2304551417124663e-02,3.2835024627902478e-10
-2.1536539662710807e+00,7.3881325762767971e-02,8.8768227143876111e-11,7.3881326081890825e-02,3.3123887686738064e-10
-2.1436602123672706e+00,7.5484946339837447e-02,6.9130727184396612e-11,7.5484946666608557e-02,3.3400361657204415e-10
-2.1336664584634604e+00,7.7115671754794363e-02,4.9189114587067095e-11,7.7115672087776838e-02,3.3659604513727276e-10
-2.1236727045596502e+00,7.8773758322259607e-02,2.9029823683801581e-11,7.8773758659986107e-02,3.3897185599608558e-10
-2.1136789506558400e+00,8.0459459595238078e-02,8.7411831245498561e-12,8.0459459936217850e-02,3.4109179604445438e-10
-2.1036851967520298e+00,8.2173026203371330e-02,-1.1587914655608600e-11,8.2173026546096747e-02,3.4292126145809305e-10
-2.0936914428482201e+00,8.3914705689195193e-02,-3.1869371724946305e-11,8.3914706032148179e-02,3.4443055480971487e-10
-2.0836976889444099e+00,8.5684742342459305e-02,-5.2012507148480047e-11,8.5684742684118853e-02,3.4559593104435015e-10
-2.0737039350405997e+00,8.7483377032570808e-02,-7.1929320138996999e-11,8.7483377371418092e-02,3.4639761643985451e-10
-2.0637101811367895e+00,8.9310847039217142e-02,-9.1532085730317014e-11,8.9310847373742869e-02,3.4682212220588269e-10
-2.0537164272329793e+00,9.1167385881237434e-02,-1.1073417703622024e-10,9.1167386209949977e-02,3.4686307685314687e-10
-2.0437226733291691e+00,9.3053223143810884e-02,-1.2945101587891195e-10,9.3053223465242182e-02,3.4651932847007116e-10
-2.0337289194253589e+00,9.4968584304025896e-02,-1.4759990625556885e-10,9.4968584616738475e-02,3.4579602195528647e-10
-2.0237351655215492e+00,9.6913690554904203e-02,-1.6509929361141484e-10,9.6913690857499166e-02,3.4470492942376804e-10
-2.0137414116177390e+00,9.8888758627960205e-02,-1.8187003639202892e-10,9.8888758919082026e-02,3.4326174394263201e-10
-2.0037476577139288e+00,1.0089400061436148e-01,-1.9783694474306834e-10,1.0089400089270491e-01,3.4148868596273852e-10
-1.9937539038101186e+00,1.0292962378477916e-01,-2.1292847519893687e-10,1.0292962404909574e-01,3.3941389385280637e-10
-1.9837601499063087e+00,1.0499583040800881e-01,-2.2707603158922396e-10,1.0499583065711229e-01,3.3706983219347078e-10
-1.9737663960024985e+00,1.0709281756844247e-01,-2.4021545516617060e-10,1.0709281780121550e-01,3.3449477071357356e-10
-1.9637726420986883e+00,1.0922077698248538e-01,-2.5228735420212978e-10,1.0922077719788435e-01,3.3173125891107838e-10
-1.9537788881948781e+00,1.1137989481400290e-01,-2.6323587927479242e-10,1.1137989501106256e-01,3.2882463082606651e-10
-1.9437851342910681e+00,1.1357035148889114e-01,-2.7301143290525687e-10,1.1357035166672860e-01,3.2582419670272667e-10
-1.9337913803872580e+00,1.1579232150886465e-01,-2.8156996526029765e-10,1.1579232166668434e-01,3.2278274305987411e-10
-1.9237976264834478e+00,1.1804597326456140e-01,-2.8887277118971877e-10,1.1804597340165934e-01,3.1975510037149780e-10
-1.9138038725796378e+00,1.2033146884806381e-01,-2.9488734024085694e-10,1.2033146896383050e-01,3.1679720557836607e-10
-1.9038101186758276e+00,1.2264896386493487e-01,-2.9958683450681534e-10,1.2264896395885931e-01,3.1396507990824432e-10
-1.8938163647720174e+00,1.2499860724587919e-01,-3.0294988045964644e-10,1.2499860731755036e-01,3.1131236168242571e-10
-1.8838226108682075e+00,1.2738054105812954e-01,-3.0496084824083169e-10,1.2738054110723829e-01,3.0888960451973015e-10
-1.8738288569643973e+00,1.2979490031667162e-01,-3.0561209465873596e-10,1.2979490034301222e-01,3.0674513756352623e-10
-1.8638351030605871e+00,1.3224181279541575e-01,-3.0490118416159895e-10,1.3224181279888780e-01,3.0492095250383530e-10
