x,y,numerical_real,numerical_imag,density
4.2148760330578510e+00,-8.1818181818181817e+00,-1.8727798756658899e-04,-7.7143085683682212e-05,4.1024100295791399e-08
4.3801652892561984e+00,-8.1818181818181817e+00,-1.8358168152433319e-04,-6.6151602001243909e-05,3.8078268238632671e-08
4.5454545454545459e+00,-8.1818181818181817e+00,-1.7916209762663029e-04,-5.7733132581602473e-05,3.5432171823659094e-08
4.7107438016528924e+00,-8.1818181818181817e+00,-1.7532691477929830e-04,-4.9359143391528299e-05,3.3175852082372781e-08
4.8760330578512399e+00,-8.1818181818181817e+00,-1.7139866315875319e-04,-4.1160112521134607e-05,3.1071656595360200e-08
5.0413223140495864e+00,-8.1818181818181817e+00,-1.6757497376397351e-04,-3.3506598926855851e-05,2.9204064003641592e-08
5.2066115702479339e+00,-8.1818181818181817e+00,-1.6364809811118036e-04,-2.8570957745800493e-05,2.7596999641918829e-08
5.3719008264462813e+00,-8.1818181818181817e+00,-1.6035832209985841e-04,-2.3469574542442290e-05,2.6265612395885191e-08
5.5371900826446279e+00,-8.1818181818181817e+00,-1.5746091133645582e-04,-1.7853351950876991e-05,2.5112680774789082e-08
5.7024793388429753e+00,-8.1818181818181817e+00,-1.5450239893403004e-04,-1.1937176441628077e-05,2.4013487457768724e-08
5.8677685950413228e+00,-8.1818181818181817e+00,-1.5163868784694704e-04,-7.5382469677159460e-06,2.3051116819290126e-08
6.0330578512396693e+00,-8.1818181818181817e+00,-1.4871276072917885e-04,-2.7372180399472536e-06,2.2122977566292213e-08
6.1983471074380168e+00,-8.1818181818181817e+00,-1.4592190840605960e-04,2.4375028944782683e-06,2.1299144773227036e-08
6.3636363636363633e+00,-8.1818181818181817e+00,-1.4278797273363652e-04,6.9555643530993109e-06,2.0436785032851833e-08
6.5289256198347108e+00,-8.1818181818181817e+00,-1.4016450284618187e-04,9.9920941356803725e-06,1.9745929803333625e-08
6.6942148760330582e+00,-8.1818181818181817e+00,-1.3750795606430732e-04,1.3256981008826022e-05,1.9084185526451845e-08
6.8595041322314048e+00,-8.1818181818181817e+00,-1.3506091789075862e-04,1.7473509303129218e-05,1.8546775068860786e-08
7.0247933884297522e+00,-8.1818181818181817e+00,-1.3225433687843820e-04,2.1137325777888760e-05,1.7937996164196017e-08
7.1900826446280988e+00,-8.1818181818181817e+00,-1.2987915021887329e-04,2.4280542793025626e-05,1.7458138419900603e-08
7.3553719008264462e+00,-8.1818181818181817e+00,-1.2729329602999447e-04,2.7651068000057608e-05,1.6968164775723615e-08
7.5206611570247937e+00,-8.1818181818181817e+00,-1.2470580620207991e-04,3.1913014400898948e-05,1.6569978588662698e-08
7.6859504132231402e+00,-8.1818181818181817e+00,-1.2215251167851178e-04,3.4922317770258378e-05,1.6140804387815860e-08
7.8512396694214877e+00,-8.1818181818181817e+00,-1.2012744050125435e-04,3.7524040199727975e-05,1.5838655554293205e-08
8.0165289256198342e+00,-8.1818181818181817e+00,-1.1810649236396644e-04,4.0264533403840729e-05,1.5570376188748667e-08
8.1818181818181817e+00,-8.1818181818181817e+00,-1.1582080196730582e-04,4.3981864103512361e-05,1.5348862538369701e-08
8.3471074380165291e+00,-8.1818181818181817e+00,-1.1375501057352328e-04,4.6648349816125995e-05,1.5116270971150056e-08
8.5123966942148765e+00,-8.1818181818181817e+00,-1.1178475862593472e-04,4.9394067458221899e-05,1.4935606161125862e-08
8.6776859504132240e+00,-8.1818181818181817e+00,-1.0970082402002964e-04,5.2508918096961417e-05,1.4791457270386916e-08
8.8429752066115697e+00,-8.1818181818181817e+00,-1.0711977642559373e-04,5.6166782154239478e-05,1.4629353919030979e-08
9.0082644628099171e+00,-8.1818181818181817e+00,-1.0516751939514570e-04,5.8665023818748882e-05,1.4501792155382721e-08
9.1735537190082646e+00,-8.1818181818181817e+00,-1.0325939185499819e-04,6.1021234985089069e-05,1.4386093125369526e-08
9.3388429752066120e+00,-8.1818181818181817e+00,-1.0128693903259667e-04,6.3849385688870007e-05,1.4335788071439032e-08
9.5041322314049594e+00,-8.1818181818181817e+00,-9.8789739187416252e-05,6.6758170616065045e-05,1.4216065912721375e-08
9.6694214876033051e+00,-8.1818181818181817e+00,-9.6967825918731662e-05,6.8958833046693367e-05,1.4158079918567178e-08
9.8347107438016526e+00,-8.1818181818181817e+00,-9.4974695488037172e-05,7.1162520409824738e-05,1.4084297094124112e-08
-1.0000000000000000e+01,-8.0165289256198342e+00,-1.0234200869191831e-04,7.5172348758773412e-05,1.6124768761007344e-08
-9.8347107438016526e+00,-8.0165289256198342e+00,-9.9698221017298193e-05,7.8176067172890587e-05,1.6051232752634338e-08
-9.6694214876033051e+00,-8.0165289256198342e+00,-9.7737427406113041e-05,8.0768524177379680e-05,1.6076159213757184e-08
-9.5041322314049594e+00,-8.0165289256198342e+00,-9.5825249913425009e-05,8.3206600565149914e-05,1.6105816898578766e-08
-9.3388429752066120e+00,-8.0165289256198342e+00,-9.3374965180593507e-05,8.6541086288413315e-05,1.6208243738455648e-08
-9.1735537190082646e+00,-8.0165289256198342e+00,-9.1066634906224233e-05,8.9290844023578574e-05,1.6265986819586575e-08
-9.0082644628099171e+00,-8.0165289256198342e+00,-8.9175833388389426e-05,9.1985380693460352e-05,1.6413639521834617e-08
-8.8429752066115697e+00,-8.0165289256198342e+00,-8.7268903986214842e-05,9.4846813305573814e-05,1.6611779597177560e-08
-8.6776859504132240e+00,-8.0165289256198342e+00,-8.4357931735550969e-05,9.8568708574665490e-05,1.6832050956777213e-08
-8.5123966942148765e+00,-8.0165289256198342e+00,-8.1930736265323987e-05,1.0168731177784206e-04,1.7052954921582133e-08
-8.3471074380165291e+00,-8.0165289256198342e+00,-7.9738981928880221e-05,1.0460128854306844e-04,1.7299734803924546e-08
-8.1818181818181817e+00,-8.0165289256198342e+00,-7.7634833666502404e-05,1.0767103511632146e-04,1.7620219201445626e-08
-8.0165289256198342e+00,-8.0165289256198342e+00,-7.4565234340821435e-05,1.1101856414305211e-04,1.7885095756686592e-08
-7.8512396694214877e+00,-8.0165289256198342e+00,-7.2377193337917767e-05,1.1389746641581962e-04,1.8211090971417088e-08
-7.6859504132231402e+00,-8.0165289256198342e+00,-7.0281578229502772e-05,1.1665804395130422e-04,1.8548599456974143e-08
-7.5206611570247937e+00,-8.0165289256198342e+00,-6.7812419186093830e-05,1.2011558055407673e-04,1.9026276887713402e-08
-7.3553719008264462e+00,-8.0165289256198342e+00,-6.4197982002122544e-05,1.2366893608471073e-04,1.9415386645469119e-08
-7.1900826446280988e+00,-8.0165289256198342e+00,-6.1346685036836642e-05,1.2703105768017633e-04,1.9900305380353121e-08
-7.0247933884297522e+00,-8.0165289256198342e+00,-5.8683817472067191e-05,1.3006257400178641e-04,2.0360063589065065e-08
-6.8595041322314048e+00,-8.0165289256198342e+00,-5.5512973415132780e-05,1.3374344947551523e-04,2.0969000494998938e-08
-6.6942148760330582e+00,-8.0165289256198342e+00,-5.1918446266147659e-05,1.3714556474845541e-04,2.1504430992863638e-08
-6.5289256198347108e+00,-8.0165289256198342e+00,-4.9222893874759744e-05,1.4066791599947603e-04,2.2210355873041507e-08
-6.3636363636363633e+00,-8.0165289256198342e+00,-4.6798298109882762e-05,1.4424487720877212e-04,2.2996665306955204e-08
-6.1983471074380168e+00,-8.0165289256198342e+00,-4.2943377479693992e-05,1.4878428640791247e-04,2.3980897551275216e-08
-6.0330578512396693e+00,-8.0165289256198342e+00,-3.8563255968643799e-05,1.5318193956887893e-04,2.4951831320986818e-08
-5.8677685950413228e+00,-8.0165289256198342e+00,-3.4520499749474416e-05,1.5764645813176647e-04,2.6044070664444263e-08
-5.7024793388429753e+00,-8.0165289256198342e+00,-3.0892541632494011e-05,1.6210831855239413e-04,2.7233456072399863e-08
-5.5371900826446279e+00,-8.0165289256198342e+00,-2.5792739942131126e-05,1.6696503374627309e-04,2.8542587927616519e-08
-5.3719008264462813e+00,-8.0165289256198342e+00,-2.1113825224870025e-05,1.7176219488005987e-04,2.9948045205642019e-08
-5.2066115702479339e+00,-8.0165289256198342e+00,-1.6977991717043850e-05,1.7673919349144523e-04,3.1524994718750526e-08
-5.0413223140495864e+00,-8.0165289256198342e+00,-1.2997756686823353e-05,1.8246160792909850e-04,3.3461180046961924e-08
-4.8760330578512399e+00,-8.0165289256198342e+00,-6.3615231015889232e-06,1.8850911816520026e-04,3.5576156607593486e-08
-4.7107438016528924e+00,-8.0165289256198342e+00,6.9102332363118422e-07,1.9475040081714634e-04,3.7928196131672956e-08
-4.5454545454545459e+00,-8.0165289256198342e+00,7.7951626149217544e-06,2.0070827743344746e-04,4.0344577190494794e-08
-4.3801652892561984e+00,-8.0165289256198342e+00,1.4897487368184570e-05,2.0737671275058067e-04,4.3227036121122064e-08
-4.2148760330578510e+00,-8.0165289256198342e+00,2.4452484058117383e-05,2.1386360657373285e-04,4.6335566193336871e-08
-4.0495867768595044e+00,-8.0165289256198342e+00,3.3969294564740004e-05,2.2090991881004235e-04,4.9955105201885581e-08
-3.8842975206611570e+00,-8.0165289256198342e+00,4.3127337416386873e-05,2.2809339814844608e-04,5.3886565511532430e-08
-3.7190082644628100e+00,-8.0165289256198342e+00,5.3131992203026449e-05,2.3686996644074767e-04,5.8930389597103390e-08
-3.5537190082644630e+00,-8.0165289256198342e+00,6.7636560948825626e-05,2.4558756071220526e-04,6.4887954353555308e-08
-3.3884297520661155e+00,-8.0165289256198342e+00,8.4882489471619884e-05,2.5459354594133999e-04,7.2022910653884845e-08
-3.2231404958677685e+00,-8.0165289256198342e+00,1.0374945180651002e-04,2.6302847040429603e-04,7.9947924993374973e-08
-3.0578512396694215e+00,-8.0165289256198342e+00,1.2557035498756927e-04,2.7214811390901384e-04,8.9832509955937734e-08
-2.8925619834710745e+00,-8.0165289256198342e+00,1.5489841959065347e-04,2.7952310855867274e-04,1.0212668860998567e-07
-2.7272727272727271e+00,-8.0165289256198342e+00,1.9028054106806299e-04,2.8431265251535625e-04,1.1704036868947252e-07
-2.5619834710743801e+00,-8.0165289256198342e+00,2.2872280682742027e-04,2.8565388330745341e-04,1.3391226341164162e-07
-2.3966942148760331e+00,-8.0165289256198342e+00,2.6953622726908665e-04,2.8523324229736368e-04,1.5400778032191930e-07
-2.2314049586776861e+00,-8.0165289256198342e+00,3.1793891999418124e-04,2.8061909432801731e-04,1.7983223294854306e-07
-2.0661157024793386e+00,-8.0165289256198342e+00,3.7432834639631349e-04,2.6981036772409867e-04,2.1291934544721181e-07
-1.9008264462809918e+00,-8.0165289256198342e+00,4.3564780181107126e-04,2.5045230969720448e-04,2.5251536665548286e-07
-1.7355371900826446e+00,-8.0165289256198342e+00,4.9408342747469581e-04,2.2388360878315287e-04,2.9424230358691083e-07
-1.5702479338842976e+00,-8.0165289256198342e+00,5.4516331778937553e-04,1.8976144336692080e-04,3.3321244845181673e-07
-1.4049586776859504e+00,-8.0165289256198342e+00,5.8216853301490856e-04,1.5155587145334758e-04,3.6188938300471433e-07
-1.2396694214876034e+00,-8.0165289256198342e+00,6.0485024785016193e-04,1.0759412235811604e-04,3.7742031749041560e-07
-1.0743801652892562e+00,-8.0165289256198342e+00,6.0830064495809375e-04,5.9403174417240606e-05,3.7355841178727792e-07
