x,y,numerical_real,numerical_imag,exact,error_abs
9.9173553719008289e-01,-4.4297520661157019e+00,1.8906553896581465e-05,4.7606369021000380e-08,1.8916304905052554e-05,4.8594737755922826e-08
1.1239669421487601e+00,-4.4297520661157019e+00,1.6438521832735613e-05,4.1391909886401681e-08,1.6446999969254947e-05,4.2251260370366019e-08
1.2561983471074392e+00,-4.4297520661157019e+00,1.4044925730887713e-05,3.5364874325590960e-08,1.4052169374977375e-05,3.6099095774860292e-08
1.3884297520661164e+00,-4.4297520661157019e+00,1.1791863132792411e-05,2.9691706288334347e-08,1.1797944757402270e-05,3.0308143793507921e-08
1.5206611570247937e+00,-4.4297520661157019e+00,9.7286305406334635e-06,2.4496533015117378e-08,9.7336480517706494e-06,2.5005110433119878e-08
1.6528925619834709e+00,-4.4297520661157019e+00,7.8872805684995763e-06,1.9860057270115275e-08,7.8913484043556005e-06,2.0272374387915558e-08
1.7851239669421481e+00,-4.4297520661157019e+00,6.2836092034781432e-06,1.5822049462808387e-08,6.2868499520667687e-06,1.6150532518100854e-08
1.9173553719008272e+00,-4.4297520661157019e+00,4.9192324169738466e-06,1.2386574139344841e-08,4.9217695000853165e-06,1.2643734006376127e-08
2.0495867768595044e+00,-4.4297520661157019e+00,3.7843545201899890e-06,9.5289620809082694e-09,3.7863063023855938e-06,9.7267965990076956e-09
2.1818181818181817e+00,-4.4297520661157019e+00,2.8608335219405726e-06,7.2035357824070037e-09,2.8623090011217017e-06,7.3530923142827111e-09
2.3140495867768607e+00,-4.4297520661157019e+00,2.1251992666106274e-06,5.3512109642445461e-09,2.1262953356467185e-06,5.4623095953752735e-09
2.4462809917355379e+00,-4.4297520661157019e+00,1.5513615669238840e-06,3.9063000482992596e-09,1.5521616715488082e-06,3.9873985853144754e-09
2.5785123966942152e+00,-4.4297520661157019e+00,1.1128399204026345e-06,2.8021208677227455e-09,1.1134138560054706e-06,2.8602942914200563e-09
2.7107438016528924e+00,-4.4297520661157019e+00,7.8443806776092207e-07,1.9752195093179894e-09,7.8484263388182594e-07,2.0162256461451928e-09
2.8429752066115697e+00,-4.4297520661157019e+00,5.4336407629091164e-07,1.3682015549917670e-09,5.4364431358433446e-07,1.3966060416978130e-09
2.9752066115702487e+00,-4.4297520661157019e+00,3.6985328403079314e-07,9.3129821374147767e-10,3.7004403779666231e-07,9.5063313749907668e-10
3.1074380165289259e+00,-4.4297520661157019e+00,2.4738555407359918e-07,6.2291320268212699e-10,2.4751314633642783e-07,6.3584639938387578e-10
3.2396694214876032e+00,-4.4297520661157019e+00,1.6260185656817419e-07,4.0941536568435004e-10,1.6268571815504196e-07,4.1791590949667235e-10
3.3719008264462822e+00,-4.4297520661157019e+00,1.0502265107353218e-07,2.6442686946041933e-10,1.0507681127826620e-07,2.6991646313159380e-10
3.5041322314049594e+00,-4.4297520661157019e+00,6.6657149700790668e-08,1.6782930325724412e-10,6.6691523628066992e-08,1.7131328584850050e-10
3.6363636363636367e+00,-4.4297520661157019e+00,4.1573514250016812e-08,1.0467876947090943e-10,4.1594958185557856e-08,1.0685264222017279e-10
3.7685950413223139e+00,-4.4297520661157019e+00,2.5479619167706731e-08,6.4160156529358809e-11,2.5492770894883567e-08,6.5494225803545013e-11
3.9008264462809912e+00,-4.4297520661157019e+00,1.5345298326662655e-08,3.8640557905259186e-11,1.5353227743703075e-08,3.9445764916282099e-11
4.0330578512396702e+00,-4.4297520661157019e+00,9.0816341723106757e-09,2.2860955924732376e-11,9.0863328020457083e-09,2.3338818033042915e-11
4.1652892561983474e+00,-4.4297520661157019e+00,5.2815223946733693e-09,1.3280963104864942e-11,5.2842564378587863e-09,1.3559460650501877e-11
4.2975206611570247e+00,-4.4297520661157019e+00,3.0182899398221567e-09,7.5749589999342707e-12,3.0198504003678813e-09,7.7340184228800856e-12
4.4297520661157037e+00,-4.4297520661157019e+00,1.6949973556974691e-09,4.2458738170096002e-12,1.6958727867862708e-09,4.3351844322021924e-12
4.5619834710743810e+00,-4.4297520661157019e+00,9.3536382204280154e-10,2.3447777945513617e-12,9.3585251460691898e-10,2.3951624846855017e-12
4.6942148760330582e+00,-4.4297520661157019e+00,5.0721298613525970e-10,1.2788284435934038e-12,5.0749042218229507e-10,1.3085766879851323e-12
4.8264462809917354e+00,-4.4297520661157019e+00,2.7026811834259164e-10,6.8918593881175203e-13,2.7042982502264315e-10,7.0790275365273075e-13
4.9586776859504127e+00,-4.4297520661157019e+00,1.4151384761007493e-10,3.6525878817590966e-13,1.4160794561766105e-10,3.7718485835384739e-13
5.0909090909090917e+00,-4.4297520661157019e+00,7.2816813467600395e-11,1.8681756382922998e-13,7.2866339958837292e-11,1.9327098977685945e-13
5.2231404958677690e+00,-4.4297520661157019e+00,3.6827437658792952e-11,8.8611091405872318e-14,3.6844493214136292e-11,9.0237561404381844e-14
5.3553719008264462e+00,-4.4297520661157019e+00,1.8312873000170748e-11,3.8583768866632444e-14,1.8307309224795166e-11,3.8982852850755505e-14
5.4876033057851252e+00,-4.4297520661157019e+00,8.9539940807414798e-12,1.9204694852847682e-14,8.9388725525622636e-12,2.4443422814037862e-14
5.6198347107438025e+00,-4.4297520661157019e+00,4.3002120285009598e-12,1.5204927090627500e-14,4.2889133450637368e-12,1.8943338017516263e-14
5.7520661157024797e+00,-4.4297520661157019e+00,2.0220310058258785e-12,1.4620689084921963e-14,2.0221720169783094e-12,1.4621369069381501e-14
5.8842975206611570e+00,-4.4297520661157019e+00,9.2632949175947756e-13,1.1643019414361403e-14,9.3690427187195837e-13,1.5728505189957378e-14
6.0165289256198342e+00,-4.4297520661157019e+00,4.1162462558909412e-13,5.8542096707189388e-15,4.2655853901632926e-13,1.6040372225135336e-14
6.1487603305785132e+00,-4.4297520661157019e+00,1.7878167072430036e-13,-1.8384060479230016e-15,1.9083953936278071e-13,1.2197210045739465e-14
6.2809917355371905e+00,-4.4297520661157019e+00,7.9975261610393626e-14,-7.4310537735281812e-15,8.3900466815983122e-14,8.4040345127238927e-15
6.4132231404958677e+00,-4.4297520661157019e+00,4.0697852162598137e-14,-6.6776361243304355e-15,3.6246551417394912e-14,8.0252665085472134e-15
6.5454545454545467e+00,-4.4297520661157019e+00,2.2744901221233435e-14,5.6723424764616880e-16,1.5387756566258051e-14,7.3789790734176484e-15
6.6776859504132240e+00,-4.4297520661157019e+00,1.0146528769808075e-14,8.5011685911991107e-15,6.4193376473499042e-15,9.2823392029876429e-15
6.8099173553719012e+00,-4.4297520661157019e+00,1.1865444033806900e-15,1.2474550763159841e-14,2.6315488122735860e-15,1.2557963787349113e-14
6.9421487603305785e+00,-4.4297520661157019e+00,-1.8123525146899247e-15,1.1592814065166700e-14,1.0600807273252501e-15,1.1943375179544545e-14
7.0743801652892557e+00,-4.4297520661157019e+00,1.5821363634531309e-15,7.1293898701694312e-15,4.1963600712662487e-16,7.2235453206395647e-15
7.2066115702479348e+00,-4.4297520661157019e+00,9.1586825372777462e-15,8.2833283605264542e-16,1.6323483754915800e-16,9.0335051118508464e-15
7.3388429752066120e+00,-4.4297520661157019e+00,1.7305160017256028e-14,-3.8124914793143200e-15,6.2396359976891346e-17,1.7659218267540339e-14
7.4710743801652892e+00,-4.4297520661157019e+00,2.0381063159059200e-14,-3.8910675516608078e-15,2.3437536249127598e-17,2.0726150817025356e-14
7.6033057851239683e+00,-4.4297520661157019e+00,1.4690006515561396e-14,-1.1345981963456991e-15,8.6510925237349464e-18,1.4725131922149567e-14
7.7355371900826455e+00,-4.4297520661157019e+00,2.5606842058893729e-15,5.2852137124340247e-16,3.1378794511918709e-18,2.6115853521833137e-15
7.8677685950413228e+00,-4.4297520661157019e+00,-8.5953719355323931e-15,-2.6829101202104713e-16,1.1184275379006579e-18,8.6006759402672368e-15
-8.0000000000000000e+00,-4.2975206611570247e+00,-2.3021941911104808e-14,-2.4480537433925114e-15,6.9755411395303696e-19,2.3152427412174007e-14
-7.8677685950413228e+00,-4.2975206611570247e+00,-1.6065377019507395e-14,-3.2078785694472592e-15,1.9915903329707803e-18,1.6384468833648608e-14
-7.7355371900826446e+00,-4.2975206611570247e+00,2.2886657396993779e-15,-1.4680998884102413e-15,5.5876399402251819e-18,2.7143623361574311e-15
-7.6033057851239665e+00,-4.2975206611570247e+00,2.3723589614880128e-14,3.4318948615967339e-15,1.5405050086880923e-17,2.3955289973184521e-14
-7.4710743801652892e+00,-4.2975206611570247e+00,3.6503649324584180e-14,1.0037589653589422e-14,4.1735355256033139e-17,3.7818307423264365e-14
-7.3388429752066120e+00,-4.2975206611570247e+00,3.3209211438147383e-14,1.0797749295904922e-14,1.1110955616829479e-16,3.4814878113345205e-14
-7.2066115702479339e+00,-4.2975206611570247e+00,1.8880180538204757e-14,1.8947812155328694e-15,2.9067321167465276e-16,1.8685822928034310e-14
-7.0743801652892557e+00,-4.2975206611570247e+00,4.4509738565395772e-15,-1.2007622885471244e-14,7.4724824527172588e-16,1.2565850180678352e-14
-6.9421487603305785e+00,-4.2975206611570247e+00,-2.2303735669660009e-15,-2.1729347149056180e-14,1.8876918326532912e-15,2.2116125116297780e-14
-6.8099173553719012e+00,-4.2975206611570247e+00,4.3430508854115543e-16,-2.2863323552038848e-14,4.6860140667694551e-15,2.3255291722116958e-14
-6.6776859504132231e+00,-4.2975206611570247e+00,1.3009436275320058e-14,-1.4657574306264542e-14,1.1430951375298734e-14,1.4742323396373512e-14
-6.5454545454545450e+00,-4.2975206611570247e+00,3.4249708669299053e-14,4.2768229245260983e-16,2.7401066394512878e-14,6.8619831791739228e-15
-6.4132231404958677e+00,-4.2975206611570247e+00,6.8333203198647452e-14,1.4358584286218683e-14,6.4544442049337321e-14,1.4850038846783125e-14
-6.2809917355371905e+00,-4.2975206611570247e+00,1.4046889320135204e-13,1.7103794586664435e-14,1.4940204258211818e-13,1.9296138140101875e-14
-6.1487603305785123e+00,-4.2975206611570247e+00,3.1824083194874991e-13,6.4016835670572472e-15,3.3982906255771341e-13,2.2517398902149409e-14
-6.0165289256198342e+00,-4.2975206611570247e+00,7.3542510305356957e-13,-8.4331850541924433e-15,7.5957523752112598e-13,2.5580219017031714e-14
-5.8842975206611570e+00,-4.2975206611570247e+00,1.6538660037945362e-12,-1.7204961098759177e-14,1.6683508117849564e-12,2.2490450171776423e-14
-5.7520661157024797e+00,-4.2975206611570247e+00,3.6041807035683191e-12,-1.4485100674832433e-14,3.6008933114947533e-12,1.4853453746700608e-14
-5.6198347107438016e+00,-4.2975206611570247e+00,7.6590960411259685e-12,-2.3869681538095937e-17,7.6372925983310984e-12,2.1803455860731538e-14
-5.4876033057851235e+00,-4.2975206611570247e+00,1.5947865668100458e-11,2.3927844942209245e-14,1.5917501635159351e-11,3.8658973861537131e-14
-5.3553719008264462e+00,-4.2975206611570247e+00,3.2618809125219419e-11,5.0617662557411408e-14,3.2599930562553121e-11,5.4023586433346827e-14
-5.2231404958677690e+00,-4.2975206611570247e+00,6.5598556900646172e-11,7.9931234946545906e-14,6.5609200437086175e-11,8.0636760773418859e-14
-5.0909090909090908e+00,-4.2975206611570247e+00,1.2970575398163202e-10,1.2988483573527702e-13,1.2975350958666513e-10,1.3838593991463945e-13
-4.9586776859504127e+00,-4.2975206611570247e+00,2.5207635810638835e-10,2.4133884357436366e-13,2.5216208114238683e-10,2.5611106246823323e-13
-4.8264462809917354e+00,-4.2975206611570247e+00,4.8142401346602455e-10,4.7389115206911957e-13,4.8155594082834037e-10,4.9191224109286742e-13
-4.6942148760330582e+00,-4.2975206611570247e+00,9.0348687428439105e-10,9.1736876660174415e-13,9.0369110616738901e-10,9.3982770547015602e-13
-4.5619834710743801e+00,-4.2975206611570247e+00,1.6661407163692362e-09,1.7192018481259299e-12,1.6664779415893516e-09,1.7519634253264256e-12
-4.4297520661157019e+00,-4.2975206611570247e+00,3.0192612755697262e-09,3.1257337005489854e-12,3.0198504003678813e-09,3.1807670764375348e-12
-4.2975206611570247e+00,-4.2975206611570247e+00,5.3764176787624343e-09,5.5468582000313281e-12,5.3774649323100090e-09,5.6448539293911278e-12
-4.1652892561983474e+00,-4.2975206611570247e+00,9.4078712333343274e-09,9.6612755276334273e-12,9.4097057537874310e-09,9.8339061472897826e-12
-4.0330578512396693e+00,-4.2975206611570247e+00,1.6176940984729284e-08,1.6565305597741130e-11,1.6180084947369168e-08,1.6861015705690520e-11
-3.9008264462809912e+00,-4.2975206611570247e+00,2.7334292049110155e-08,2.7962202889030708e-11,2.7339580722102884e-08,2.8457948844414852e-11
-3.7685950413223139e+00,-4.2975206611570247e+00,4.5386369412211636e-08,4.6424887312383482e-11,4.5395123380267315e-08,4.7243011321118735e-11
-3.6363636363636367e+00,-4.2975206611570247e+00,7.4054121266746132e-08,7.5758428085060743e-11,7.4068380664316930e-08,7.7088714122116502e-11
-3.5041322314049586e+00,-4.2975206611570247e+00,1.1873513006967061e-07,1.2147930222020618e-10,1.1875797872257702e-07,1.2360939206850602e-10
-3.3719008264462804e+00,-4.2975206611570247e+00,1.8707487831351284e-07,1.9139702391331739e-10,1.8711088065124046e-07,1.9475366257076846e-10
-3.2396694214876032e+00,-4.2975206611570247e+00,2.8963963686548349e-07,2.9630839725979929e-10,2.8969539161934405e-07,3.0150830646057253e-10
-3.1074380165289259e+00,-4.2975206611570247e+00,4.4066324451249405e-07,4.5077225153318545e-10,4.4074807962265640e-07,4.5868575154298827e-10
-2.9752066115702478e+00,-4.2975206611570247e+00,6.5881271482430695e-07,6.7389901172296330e-10,6.5893954098505656e-07,6.8572935845832994e-10
-2.8429752066115697e+00,-4.2975206611570247e+00,9.6788423415577959e-07,9.9004679712800836e-10,9.6807054799581099e-07,1.0074251870440169e-09
-2.7107438016528924e+00,-4.2975206611570247e+00,1.3973048102382187e-06,1.4293211289933295e-09,1.3975737806638347e-06,1.4544084638239690e-09
-2.5785123966942152e+00,-4.2975206611570247e+00,1.9822808635930999e-06,2.0277296139500667e-09,1.9826624408573682e-06,2.0633197997151614e-09
-2.4462809917355370e+00,-4.2975206611570247e+00,2.7634112425739766e-06,2.8267926494400553e-09,2.7639431930179717e-06,2.8764088648512562e-09
-2.3140495867768589e+00,-4.2975206611570247e+00,3.7855775694731281e-06,3.8724098606208889e-09,3.7863063023856002e-06,3.9403819340710990e-09
-2.1818181818181817e+00,-4.2975206611570247e+00,5.0959490634849056e-06,5.2128219685247830e-09,5.0969300588837601e-06,5.3043251076935665e-09
-2.0495867768595044e+00,-4.2975206611570247e+00,6.7409996856403916e-06,6.8955762194026379e-09,6.7422973540618124e-06,7.0166170431016086e-09
-1.9173553719008263e+00,-4.2975206611570247e+00,8.7625363869429781e-06,8.9634595460253333e-09,8.7642231841675187e-06,9.1207944780019291e-09
-1.7851239669421481e+00,-4.2975206611570247e+00,1.1192875155032641e-05,1.1449545254551245e-08,1.1195029776248323e-05,1.1650514113938639e-08
-1.6528925619834709e+00,-4.2975206611570247e+00,1.4049464860206529e-05,1.4371674654392853e-08,1.4052169374977375e-05,1.4623933551457539e-08
-1.5206611570247937e+00,-4.2975206611570247e+00,1.7329427006493278e-05,1.7726888533732375e-08,1.7332762926093228e-05,1.8038041375512564e-08
-1.3884297520661155e+00,-4.2975206611570247e+00,2.1004624501950943e-05,2.1486396604911033e-08,2.1008667912335200e-05,2.1863540577844489e-08
-1.2561983471074374e+00,-4.2975206611570247e+00,2.5017962629803077e-05,2.5591794115989200e-08,2.5022778620959525e-05,2.6041000305175828e-08
-1.1239669421487601e+00,-4.2975206611570247e+00,2.9281630445699002e-05,2.9953256341676553e-08,2.9287267198930739e-05,3.0479018233297468e-08
-9.9173553719008289e-01,-4.2975206611570247e+00,3.3677889642114530e-05,3.4450352664272619e-08,3.3684372664093525e-05,3.5055047748831902e-08
-8.5950413223140476e-01,-4.2975206611570247e+00,3.8062804297081080e-05,3.8935865384064788e-08,3.8070131396851475e-05,3.9619288285522331e-08
-7.2727272727272663e-01,-4.2975206611570247e+00,4.2272992498414906e-05,4.3242665871815372e-08,4.2281130057371411e-05,4.4001681984579458e-08
-5.9504132231404938e-01,-4.2975206611570247e+00,4.6135103700363005e-05,4.7193407594774318e-08,4.6143984736061487e-05,4.8021771265585501e-08
-4.6280991735537214e-01,-4.2975206611570247e+00,4.9477336009421026e-05,5.0612328349315357e-08,4.9486860441060579e-05,5.1500704645620415e-08
-3.3057851239669400e-01,-4.2975206611570247e+00,5.2141967348244816e-05,5.3338104184055314e-08,5.2152004717272483e-05,5.4274322980086130e-08
-1.9834710743801587e-01,-4.2975206611570247e+00,5.3997644699834633e-05,5.5236380581336666e-08,5.4008039277318054e-05,5.6205915887787974e-08
-6.6115702479338623e-02,-4.2975206611570247e+00,5.4950103996364425e-05,5.6210724723492270e-08,5.4960681922219880e-05,5.7197360859953358e-08
6.6115702479338623e-02,-4.2975206611570247e+00,5.4950103994027617e-05,5.6210752038709009e-08,5.4960681922219880e-05,5.7197388136154416e-08
1.9834710743801764e-01,-4.2975206611570247e+00,5.3997644698993882e-05,5.5236469075307118e-08,5.4008039277318054e-05,5.6206003010752340e-08
3.3057851239669489e-01,-4.2975206611570247e+00,5.2141967354152518e-05,5.3338248902727717e-08,5.2152004717272483e-05,5.4274464109849641e-08
4.6280991735537214e-01,-4.2975206611570247e+00,4.9477336017209914e-05,5.0612507478972293e-08,4.9486860441060579e-05,5.1500879244884157e-08
5.9504132231404938e-01,-4.2975206611570247e+00,4.6135103704964414e-05,4.7193612280136944e-08,4.6143984736061487e-05,4.8021971569221135e-08
7.2727272727272663e-01,-4.2975206611570247e+00,4.2272992502940203e-05,4.3242917268852918e-08,4.2281130057371411e-05,4.4001928208224365e-08
8.5950413223140565e-01,-4.2975206611570247e+00,3.8062804306485613e-05,3.8936166599438300e-08,3.8070131396851475e-05,3.9619582565806057e-08
9.9173553719008289e-01,-4.2975206611570247e+00,3.3677889650574478e-05,3.4450663805999829e-08,3.3684372664093525e-05,3.5055351958897321e-08
1.1239669421487601e+00,-4.2975206611570247e+00,2.9281630450985335e-05,2.9953531454172949e-08,2.9287267198930739e-05,3.0479287622517428e-08
1.2561983471074392e+00,-4.2975206611570247e+00,2.5017962633635108e-05,2.5592024386625743e-08,2.5022778620959481e-05,2.6041225894995189e-08
1.3884297520661164e+00,-4.2975206611570247e+00,2.1004624509253654e-05,2.1486602911559942e-08,2.1008667912335200e-05,2.1863741975218026e-08
1.5206611570247937e+00,-4.2975206611570247e+00,1.7329427012010803e-05,1.7727091948700588e-08,1.7332762926093228e-05,1.8038240261261787e-08
1.6528925619834709e+00,-4.2975206611570247e+00,1.4049464861957197e-05,1.4371887161206045e-08,1.4052169374977375e-05,1.4624142068878937e-08
1.7851239669421481e+00,-4.2975206611570247e+00,1.1192875154356965e-05,1.1449765016264311e-08,1.1195029776248323e-05,1.1650730209836241e-08
1.9173553719008272e+00,-4.2975206611570247e+00,8.7625363888285531e-06,8.9636619939677935e-09,8.7642231841674882e-06,9.1209930850514274e-09
2.0495867768595044e+00,-4.2975206611570247e+00,6.7409996886868896e-06,6.8957220037356619e-09,6.7422973540618124e-06,7.0167597492060220e-09
2.1818181818181817e+00,-4.2975206611570247e+00,5.0959490654776243e-06,5.2128942095984560e-09,5.0969300588837601e-06,5.3043957340442744e-09
2.3140495867768607e+00,-4.2975206611570247e+00,3.7855775715387027e-06,3.8724357487122607e-09,3.7863063023855803e-06,3.9404069935852606e-09
2.4462809917355379e+00,-4.2975206611570247e+00,2.7634112459086174e-06,2.8268188134388572e-09,2.7639431930179666e-06,2.8764339608544511e-09
2.5785123966942152e+00,-4.2975206611570247e+00,1.9822808663896279e-06,2.0277834371332995e-09,1.9826624408573682e-06,2.0633721773697281e-09
2.7107438016528924e+00,-4.2975206611570247e+00,1.3973048091978319e-06,1.4294000219308750e-09,1.3975737806638347e-06,1.4544861883908314e-09
2.8429752066115697e+00,-4.2975206611570247e+00,9.6788423224052650e-07,9.9012969483335801e-10,9.6807054799581099e-07,1.0075070090366753e-09
2.9752066115702487e+00,-4.2975206611570247e+00,6.5881271411677959e-07,6.7395511088960168e-10,6.5893954098505656e-07,6.8578462071641698e-10
3.1074380165289259e+00,-4.2975206611570247e+00,4.4066324496874871e-07,4.5077603710691524e-10,4.4074807962265640e-07,4.5868938742187156e-10
3.2396694214876032e+00,-4.2975206611570247e+00,2.8963963565661787e-07,2.9626213916202301e-10,2.8969539161934405e-07,3.0146306984501643e-10
3.3719008264462822e+00,-4.2975206611570247e+00,1.8707487742833813e-07,1.9133489026275482e-10,1.8711088065123977e-07,1.9469276383873584e-10
3.5041322314049594e+00,-4.2975206611570247e+00,1.1873512984332565e-07,1.2143786444145482e-10,1.1875797872257682e-07,1.2356871045347945e-10
3.6363636363636367e+00,-4.2975206611570247e+00,7.4054120742879613e-08,7.5748723484489187e-11,7.4068380664316930e-08,7.7079273925796950e-11
3.7685950413223139e+00,-4.2975206611570247e+00,4.5386367457803826e-08,4.6433023407836498e-11,4.5395123380267315e-08,4.7251368667789183e-11
3.9008264462809912e+00,-4.2975206611570247e+00,2.7334291952669899e-08,2.7963953036751661e-11,2.7339580722102884e-08,2.8459686427593105e-11
4.0330578512396702e+00,-4.2975206611570247e+00,1.6176944503319436e-08,1.6536679758883596e-11,1.6180084947369056e-08,1.6832235926241655e-11
4.1652892561983474e+00,-4.2975206611570247e+00,9.4078766722647889e-09,9.5920310861869001e-12,9.4097057537874310e-09,9.7648655687032561e-12
4.2975206611570247e+00,-4.2975206611570247e+00,5.3764231782784395e-09,5.4551916016648331e-12,5.3774649323100090e-09,5.5537705095876824e-12
4.4297520661157037e+00,-4.2975206611570247e+00,3.0192669450332556e-09,3.0491783350404944e-12,3.0198504003678598e-09,3.1044981311571933e-12
4.5619834710743810e+00,-4.2975206611570247e+00,1.6661459974148456e-09,1.6857610107002000e-12,1.6664779415893516e-09,1.7181318692654088e-12
4.6942148760330582e+00,-4.2975206611570247e+00,9.0348898623766773e-10,9.2720563444403934e-13,9.0369110616738901e-10,9.4897984938317244e-13
4.8264462809917354e+00,-4.2975206611570247e+00,4.8142355933285300e-10,5.0788569207724886e-13,4.8155594082834037e-10,5.2485496717117744e-13
4.9586776859504127e+00,-4.2975206611570247e+00,2.5207599573313655e-10,2.7376357653326477e-13,2.5216208114238683e-10,2.8697943048600559e-13
5.0909090909090917e+00,-4.2975206611570247e+00,1.2970724658479693e-10,1.3886893360275388e-13,1.2975350958666422e-10,1.4637228583901802e-13
5.2231404958677690e+00,-4.2975206611570247e+00,6.5600026360419589e-11,5.9771842569058626e-14,6.5609200437086175e-11,6.0471785543216089e-14
5.3553719008264462e+00,-4.2975206611570247e+00,3.2620357094948520e-11,1.9964171778703265e-14,3.2599930562553121e-11,2.8562412021918697e-14
5.4876033057851252e+00,-4.2975206611570247e+00,1.5949584887472447e-11,1.0361123658010337e-14,1.5917501635159238e-11,3.3714803313226893e-14
5.6198347107438025e+00,-4.2975206611570247e+00,7.6599132377344343e-12,1.5626655139363709e-14,7.6372925983310451e-12,2.7493375163169119e-14
5.7520661157024797e+00,-4.2975206611570247e+00,3.6018375598708296e-12,2.0652263243580856e-14,3.6008933114947533e-12,2.0673838107083152e-14
5.8842975206611570e+00,-4.2975206611570247e+00,1.6500871204869582e-12,1.8268236635123776e-14,1.6683508117849564e-12,2.5831974171275703e-14
6.0165289256198342e+00,-4.2975206611570247e+00,7.3324259484146290e-13,9.3219387630438194e-15,7.5957523752112598e-13,2.7933968797805170e-14
6.1487603305785132e+00,-4.2975206611570247e+00,3.1846426853602763e-13,-3.7670238809105777e-15,3.3982906255771093e-13,2.1694351626824555e-14
6.2809917355371905e+00,-4.2975206611570247e+00,1.4245049195531019e-13,-1.3452723285211806e-14,1.4940204258211818e-13,1.5142649038578241e-14
6.4132231404958677e+00,-4.2975206611570247e+00,7.2484822100520759e-14,-1.2013434420008085e-14,6.4544442049337321e-14,1.4400425060430225e-14
6.5454545454545467e+00,-4.2975206611570247e+00,4.0530925314548216e-14,9.4035938845952531e-16,2.7401066394512588e-14,1.3163490078224055e-14
6.6776859504132240e+00,-4.2975206611570247e+00,1.8108848312515843e-14,1.5103786499615039e-14,1.1430951375298653e-14,1.6514196139384085e-14
6.8099173553719012e+00,-4.2975206611570247e+00,2.1612307898620453e-15,2.2204956898148856e-14,4.6860140667694551e-15,2.2348034397771983e-14
6.9421487603305785e+00,-4.2975206611570247e+00,-3.1989666504135846e-15,2.0632202259089800e-14,1.8876918326532912e-15,2.1249985049014658e-14
7.0743801652892557e+00,-4.2975206611570247e+00,2.8485069069601087e-15,1.2687805512744269e-14,7.4724824527172588e-16,1.2860625828183647e-14
7.2066115702479348e+00,-4.2975206611570247e+00,1.6328862151634529e-14,1.4430063364430479e-15,2.9067321167465276e-16,1.6102974003607723e-14
7.3388429752066120e+00,-4.2975206611570247e+00,3.0829874233023803e-14,-6.8442339776153418e-15,1.1110955616829479e-16,3.1471988211938090e-14
7.4710743801652892e+00,-4.2975206611570247e+00,3.6302278841600006e-14,-6.9916658034390267e-15,4.1735355256033139e-17,3.6928449800012201e-14
7.6033057851239683e+00,-4.2975206611570247e+00,2.6183983624977833e-14,-2.0638603457204567e-15,1.5405050086880704e-17,2.6249838554872659e-14
7.7355371900826455e+00,-4.2975206611570247e+00,4.5758077415895667e-15,9.2892502961826113e-16,5.5876399402251418e-18,4.6636695303345626e-15
7.8677685950413228e+00,-4.2975206611570247e+00,-1.5297893193284521e-14,-4.5851388318434011e-16,1.9915903329707803e-18,1.5306753717658191e-14
-8.0000000000000000e+00,-4.1652892561983474e+00,-4.0292790918131050e-14,-4.2593684803186926e-15,1.2206084172123818e-18,4.0518509162514066e-14
-7.8677685950413228e+00,-4.1652892561983474e+00,-2.8113804880357659e-14,-5.5913009946891626e-15,3.4849653603026293e-18,2.8667832758709308e-14
-7.7355371900826446e+00,-4.1652892561983474e+00,4.0103650286809834e-15,-2.5798125187038822e-15,9.7774784879988228e-18,4.7602661037404600e-15
-7.6033057851239665e+00,-4.1652892561983474e+00,4.1532337665503478e-14,5.9635400294910655e-15,2.6956380053535376e-17,4.1931616774623900e-14
-7.4710743801652892e+00,-4.1652892561983474e+00,6.3910008718912382e-14,1.7511757203967533e-14,7.3030213573212153e-17,6.6195328121113228e-14
-7.3388429752066120e+00,-4.1652892561983474e+00,5.8142148488782947e-14,1.8849385635660019e-14,1.9442399776439889e-16,6.0936344758516789e-14
-7.2066115702479339e+00,-4.1652892561983474e+00,3.3045277747672710e-14,3.2857484486081303e-15,5.0863174875078504e-16,3.2702132586831289e-14
-7.0743801652892557e+00,-4.1652892561983474e+00,7.7785818301486158e-15,-2.1019580551507996e-14,1.3075652192157407e-15,2.1993108523814961e-14
-6.9421487603305785e+00,-4.1652892561983474e+00,-3.9288981879764865e-15,-3.8036286924056084e-14,3.3031595598829771e-15,3.8717719228248634e-14
-6.8099173553719012e+00,-4.1652892561983474e+00,7.4644329297021411e-16,-4.0017228003782806e-14,8.1997770476334503e-15,4.0705413904849822e-14
-6.6776859504132231e+00,-4.1652892561983474e+00,2.2755314650248102e-14,-2.5680797085940734e-14,2.0002341304196520e-14,2.5827934513106783e-14
-6.5454545454545450e+00,-4.1652892561983474e+00,5.9947442571718389e-14,6.9226313538167788e-16,4.7947494843374106e-14,1.2019899073270273e-14
-6.4132231404958677e+00,-4.1652892561983474e+00,1.1962234340946567e-13,2.5030000394073959e-14,1.1294247668217715e-13,2.5906013572560305e-14
-6.2809917355371905e+00,-4.1652892561983474e+00,2.4589483139669121e-13,2.9726917493204442e-14,2.6142974011150767e-13,3.3541362709726995e-14
-6.1487603305785123e+00,-4.1652892561983474e+00,5.5699879027441371e-13,1.0733651686442401e-14,5.9464664586475789e-13,3.9148081805846855e-14
